437	166	53	113	4	1	0	11	0	1	1	0	0	1	0	1
438	19	5	14	0	0	0	2	0	0	1	0	0	0	1	0
439	165	1	164	1	0	9	2	0	1	4	1	2	0	1	1
440	229	135	94	1	0	1	9	0	5	4	4	0	0	0	1
441	164	46	118	2	0	22	2	0	0	4	2	0	0	2	0
442	824	720	104	2	0	0	59	0	0	5	5	0	0	0	1
443	274	39	235	1	2	9	5	3	2	4	0	1	2	1	1
444	193	166	27	17	4	4	20	1	0	2	2	0	0	0	1
445	217	184	33	0	0	3	9	0	0	3	3	0	0	0	1
446	290	0	290	0	0	0	1	0	1	11	6	4	1	0	1
447	569	21	548	34	0	32	5	0	15	68	65	2	0	1	1
448	134	0	134	110	12	15	6	1	1	1	0	0	0	1	0
449	31	19	12	8	1	3	17	0	0	1	0	0	0	1	0
450	363	347	16	5	0	2	16	0	0	2	2	0	0	0	1
451	547	496	51	6	3	18	25	4	0	2	2	0	0	0	1
452	32	11	21	5	0	0	4	0	0	1	0	0	0	1	0
453	759	525	234	0	0	1	41	0	7	34	34	0	0	0	1
454	85	0	85	0	0	1	2	0	5	4	4	0	0	0	1
455	116	0	116	37	0	0	0	0	0	7	6	1	0	0	1
456	67	34	33	0	0	0	6	0	1	2	2	0	0	0	1
457	417	259	158	10	0	9	21	0	0	3	1	2	0	0	1
458	871	773	98	4	52	4	0	17	0	6	1	5	0	0	1
459	749	0	749	1	0	0	0	0	8	0	0	0	0	0	0
460	89	31	58	8	23	27	1	543	1	0	0	0	0	0	0
461	351	157	194	23	0	0	5	0	1	9	4	5	0	0	1
462	387	195	192	44	0	0	11	0	2	5	5	0	0	0	1
463	686	640	46	45	0	0	28	0	2	0	0	0	0	0	0
464	373	187	186	5	4	5	34	1	14	4	4	0	0	0	1
465	50	0	50	0	0	0	0	0	6	4	4	0	0	0	1
466	417	389	28	5	0	0	46	0	0	2	1	1	0	0	1
467	90	22	68	1	0	26	4	0	1	2	1	0	0	1	1
468	29	0	29	38	0	1	0	0	0	1	0	1	0	0	1
469	656	337	319	41	6	59	17	1	3	14	13	1	0	0	1
470	415	239	176	49	7	12	23	5	8	9	9	0	0	0	1
471	54	41	13	8	0	8	7	0	0	1	0	0	0	1	0
472	201	116	85	3	2	1	4	0	1	3	2	1	0	0	1
473	191	2	189	0	0	0	6	0	1	14	9	1	3	1	1
474	105	67	38	21	1	19	7	0	1	2	0	2	0	0	1
475	337	326	11	0	0	1	7	0	0	1	1	0	0	0	1
476	127	74	53	18	0	10	7	0	0	4	4	0	0	0	1
477	244	192	52	48	2	0	35	0	0	4	3	0	1	0	1
478	432	229	203	22	4	13	24	7	1	9	7	1	1	0	1
479	53	21	32	9	0	10	5	0	0	1	1	0	0	0	1
480	268	78	190	2	0	0	14	0	1	7	6	0	1	0	1
481	418	232	186	23	3	26	10	2	1	14	8	2	2	2	1
482	22	0	22	0	0	0	1	0	0	2	1	0	0	1	1
483	457	198	259	0	0	0	16	0	3	6	5	1	0	0	1
484	319	106	213	9	7	6	10	12	1	21	21	0	0	0	1
485	47	32	15	0	0	0	2	0	0	1	0	0	1	0	1
486	372	307	65	7	4	10	41	0	1	11	11	0	0	0	1
487	236	131	105	0	0	0	16	0	3	0	0	0	0	0	0
488	469	210	259	0	0	2	8	0	1	10	10	0	0	0	1
489	748	173	575	11	0	177	39	0	5	111	93	12	3	3	1
490	204	69	135	8	0	64	2	0	0	10	5	5	0	0	1
491	15	6	9	3	0	4	2	0	0	1	1	0	0	0	1
492	230	15	215	4	0	6	7	0	2	2	2	0	0	0	1
493	156	93	63	10	0	4	12	0	0	13	13	0	0	0	1
494	262	43	219	1	1	0	0	4	1	19	14	2	1	2	1
495	139	79	60	0	0	4	17	0	5	4	3	0	1	0	1
496	111	101	10	0	0	1	10	0	0	1	1	0	0	0	1
497	902	595	307	3	1	8	27	0	1	17	14	0	2	1	1
498	267	190	77	14	12	33	21	4	2	2	2	0	0	0	1
499	92	0	92	0	0	0	0	0	0	4	0	0	3	1	1
500	394	304	90	0	0	0	11	0	0	9	8	1	0	0	1
501	110	60	50	0	0	0	6	0	0	6	4	0	1	1	1
502	150	111	39	7	0	5	10	0	1	3	3	0	0	0	1
503	40	19	21	0	0	0	6	0	0	1	0	0	0	1	0
504	455	212	243	0	0	0	13	0	4	0	0	0	0	0	0
505	1017	119	898	37	1	18	6	15	2	26	18	5	3	0	1
506	260	0	260	2	0	0	0	0	4	0	0	0	0	0	0
507	163	129	34	63	39	48	34	9	1	1	0	1	0	0	1
508	149	88	61	0	1	0	5	0	0	4	2	2	0	0	1
509	351	116	235	12	5	17	8	2	8	15	12	1	0	2	1
510	213	6	207	31	0	2	1	0	1	3	3	0	0	0	1
511	401	233	168	3	0	1	10	0	0	8	6	2	0	0	1
512	749	459	290	0	0	0	30	0	0	34	32	2	0	0	1
513	460	318	142	2	1	1	14	0	3	31	31	0	0	0	1
514	218	60	158	1	2	0	9	1	1	5	4	0	0	1	1
515	190	111	79	11	1	0	8	0	1	2	2	0	0	0	1
516	323	243	80	1	0	0	18	0	1	5	5	0	0	0	0
517	3611	11	3600	0	0	0	4	0	0	1	0	0	0	1	0
518	495	398	97	21	4	0	30	0	0	10	8	2	0	0	1
519	256	247	9	15	4	22	12	0	0	1	1	0	0	0	1
520	42	28	14	0	1	21	5	0	0	1	0	0	1	0	1
521	61	5	56	10	3	3	0	0	0	1	0	0	1	0	1
522	156	50	106	0	0	0	6	0	1	4	1	2	1	0	1
523	777	406	371	47	12	177	52	8	8	18	7	9	2	0	1
524	118	42	76	15	2	9	3	1	0	5	2	3	0	0	1
525	170	20	150	0	1	4	4	0	1	7	4	3	0	0	1
526	267	257	10	2	1	4	18	0	0	1	1	0	0	0	1
527	1641	1495	146	0	2	0	49	0	1	6	6	0	0	0	1
528	221	190	31	19	0	18	16	0	0	4	3	1	0	0	1
529	279	144	135	9	0	36	10	0	0	6	3	3	0	0	1
530	1095	37	1058	0	0	0	16	0	3	7	7	0	0	0	1
531	1157	1	1156	13	0	2	0	0	7	12	8	3	1	0	1
532	159	63	96	0	0	0	5	0	3	6	6	0	0	0	1
533	93	0	93	4	0	0	1	0	1	0	0	0	0	0	0
534	89	0	89	0	0	0	0	0	1	0	0	0	0	0	0
535	399	184	215	0	1	4	20	0	3	34	34	0	0	0	1
536	587	215	372	0	0	1	12	0	6	5	4	1	0	0	1
537	134	102	32	0	2	6	8	0	0	1	0	1	0	0	1
538	32	0	32	1	0	0	1	0	0	1	1	0	0	0	1
539	119	0	119	0	0	0	4	0	2	4	4	0	0	0	1
540	934	399	535	24	0	1	32	0	9	3	3	0	0	0	1
541	186	136	50	0	0	0	12	0	0	2	0	2	0	0	1
542	225	115	110	0	0	2	12	0	2	2	2	0	0	0	1
543	213	80	133	0	2	2	4	2	1	2	0	2	0	0	1
544	195	94	101	1	1	10	10	3	3	6	6	0	0	0	1
545	357	323	34	9	0	14	29	0	1	4	4	0	0	0	1
546	135	88	47	0	1	0	9	0	1	0	0	0	0	0	0
547	116	9	107	28	0	30	7	0	1	7	7	0	0	0	1
548	181	96	85	12	0	0	17	0	1	1	1	0	0	0	1
549	333	3	330	0	0	0	3	0	2	4	3	0	1	0	1
550	133	19	114	0	1	0	7	1	0	10	5	4	0	1	1
551	191	54	137	18	2	6	8	0	2	8	8	0	0	0	1
552	304	272	32	2	0	0	21	0	0	3	3	0	0	0	1
553	158	106	52	0	0	0	14	0	0	4	0	2	2	0	1
554	70	12	58	3	0	6	1	0	1	0	0	0	0	0	0
555	387	303	84	34	0	4	11	0	0	10	6	4	0	0	1
556	8	0	8	2	0	0	3	0	0	1	0	0	0	1	0
557	73	21	52	1	0	24	0	0	1	1	0	0	0	1	0
558	259	79	180	158	2	7	22	1	3	18	18	0	0	0	1
559	125	114	11	1	2	7	8	0	0	1	0	0	1	0	1
560	242	117	125	0	0	6	8	0	2	5	1	2	1	1	1
561	451	0	451	0	1	1	1	2	5	2	1	1	0	0	1
562	53	0	53	1	0	0	4	0	2	3	3	0	0	0	1
563	216	75	141	5	0	47	20	0	0	17	12	3	2	0	1
564	348	153	195	26	1	1	12	0	9	9	8	0	1	0	1
565	273	254	19	2	4	17	57	1	0	1	1	0	0	0	1
566	429	303	126	2	1	1	23	1	0	9	9	0	0	0	1
567	1699	1587	112	0	0	0	50	0	2	1	1	0	0	0	1
568	387	146	241	0	4	72	1	1	0	5	1	1	0	3	1
569	741	363	378	0	0	1	11	0	5	26	26	0	0	0	1
570	360	156	204	0	0	2	11	0	1	8	7	1	0	0	1
571	509	480	29	31	0	0	31	0	1	0	0	0	0	0	0
572	15	0	15	8	0	2	1	0	0	1	0	0	0	1	0
573	174	55	119	2	0	1	7	0	1	3	1	1	1	0	1
574	707	661	46	0	0	0	20	0	1	2	2	0	0	0	0
575	297	170	127	3	1	5	13	1	0	5	5	0	0	0	1
576	72	5	67	2	0	0	2	0	2	6	6	0	0	0	1
577	235	24	211	245	0	1	14	0	3	16	16	0	0	0	1
578	297	188	109	7	1	1	20	0	0	17	17	0	0	0	1
579	95	0	95	3	1	0	1	0	0	1	0	1	0	0	1
580	373	312	61	1	0	1	42	0	0	9	4	5	0	0	1
581	31	3	28	0	1	0	2	1	2	1	0	1	0	0	0
582	173	144	29	15	3	2	21	2	0	2	2	0	0	0	1
583	541	0	541	41	0	0	1	0	16	3	2	1	0	0	1
584	3848	113	3735	0	0	3	2	0	0	2	1	0	1	0	1
585	187	162	25	93	1	4	38	0	0	5	5	0	0	0	1
586	1038	755	283	1	0	0	32	0	0	13	11	2	0	0	1
587	1127	1105	22	31	3	8	52	40	0	2	0	2	0	0	1
588	74	56	18	1	0	0	4	0	0	1	0	0	0	1	0
589	255	85	170	0	0	0	7	0	2	16	15	0	0	1	1
590	134	3	131	3	0	0	2	0	1	1	0	1	0	0	1
591	533	297	236	18	4	7	21	108	1	5	5	0	0	0	1
592	50	0	50	0	0	1	0	0	0	5	2	2	0	1	1
593	105	6	99	3	0	2	0	0	0	5	0	5	0	0	1
594	162	149	13	0	0	0	12	0	0	1	0	0	1	0	1
595	714	511	203	0	0	4	41	0	1	7	7	0	0	0	1
596	81	64	17	1	0	7	31	0	0	1	0	1	0	0	1
597	42	12	30	0	0	0	4	0	0	1	0	0	1	0	1
598	258	234	24	1	0	4	4	0	0	1	0	0	1	0	1
599	47	10	37	1	1	0	4	0	0	2	2	0	0	0	1
600	342	328	14	0	0	6	19	0	0	1	0	1	0	0	1
601	404	176	228	29	0	2	15	0	1	43	43	0	0	0	1
602	187	75	112	14	0	43	8	0	0	1	0	0	1	0	1
603	320	1	319	0	0	1	1	0	1	9	8	0	0	1	1
604	292	112	180	47	1	2	19	0	3	44	42	1	0	1	1
605	26	0	26	1	0	0	0	0	0	2	0	0	1	1	0
606	207	114	93	1	0	1	8	0	2	8	5	1	2	0	1
607	235	0	235	0	0	0	0	0	2	6	1	5	0	0	1
608	86	7	79	0	0	0	2	0	0	2	0	1	1	0	1
609	161	95	66	0	0	1	3	0	0	4	2	1	1	0	1
610	93	65	28	0	0	0	10	0	0	2	0	1	1	0	0
611	89	51	38	0	1	4	11	0	0	2	0	2	0	0	1
612	319	14	305	2	0	0	2	0	2	2	2	0	0	0	1
613	194	171	23	0	0	0	18	0	0	1	0	0	1	0	1
614	165	7	158	9	0	1	1	0	1	10	7	1	1	1	1
615	214	0	214	0	0	0	0	0	2	9	4	1	4	0	1
616	332	128	204	2	0	1	12	0	6	42	40	2	0	0	1
617	309	140	169	11	0	7	27	0	0	23	16	3	2	2	1
618	414	128	286	7	0	2	15	0	1	22	21	1	0	0	1
619	300	240	60	10	3	1	15	0	0	9	3	5	1	0	1
620	596	414	182	8	2	6	14	0	3	28	28	0	0	0	1
621	39	0	39	33	0	0	0	0	1	1	0	1	0	0	1
622	376	345	31	0	0	0	10	0	0	3	0	2	0	1	1
623	3	0	3	0	0	0	1	0	0	1	1	0	0	0	1
624	430	117	313	3	0	1	21	0	0	53	52	1	0	0	1
625	220	208	12	0	0	0	16	0	0	1	0	1	0	0	1
626	89	47	42	1	0	1	10	0	0	10	10	0	0	0	1
627	177	152	25	1	1	0	13	0	0	2	0	2	0	0	1
628	214	73	141	0	0	1	7	0	2	3	2	0	0	1	1
629	709	9	700	20	4	23	10	1	7	10	10	0	0	0	1
630	245	155	90	0	0	0	26	0	0	5	2	2	1	0	1
631	290	168	122	13	1	1	26	0	1	2	2	0	0	0	1
632	954	822	132	3	2	2	16	1	2	11	11	0	0	0	1
633	77	49	28	3	0	2	6	0	0	1	0	0	0	1	0
634	296	46	250	6	2	18	1	0	3	5	4	1	0	0	1
635	152	8	144	1	0	5	5	0	1	3	3	0	0	0	1
636	131	47	84	0	0	0	5	0	1	11	8	3	0	0	1
637	32	0	32	49	0	2	0	0	1	0	0	0	0	0	0
638	561	175	386	10	0	5	4	0	8	35	35	0	0	0	1
639	286	197	89	1	2	69	0	0	0	2	0	1	1	0	1
640	173	0	173	0	0	0	0	0	3	2	2	0	0	0	1
641	49	38	11	4	1	0	7	0	0	1	0	0	1	0	1
642	244	159	85	3	2	3	10	0	2	4	1	3	0	0	1
643	275	260	15	1	0	1	19	0	0	1	0	0	0	1	0
644	354	0	354	2	0	0	1	0	3	4	4	0	0	0	1
645	486	305	181	13	0	9	12	0	2	9	7	1	1	0	1
646	275	238	37	0	0	0	8	0	0	4	2	0	1	1	1
647	86	35	51	3	1	1	12	0	1	6	1	2	3	0	1
648	856	809	47	3	0	4	10	0	1	0	0	0	0	0	0
649	135	20	115	8	0	3	4	0	0	6	0	3	0	3	1
650	95	0	95	0	0	0	0	0	0	9	3	1	4	1	1
651	112	79	33	1	0	0	3	0	0	1	0	0	0	1	0
652	189	172	17	2	1	3	12	0	0	1	0	1	0	0	1
653	30	1	29	0	0	4	2	0	0	1	0	1	0	0	1
654	291	135	156	0	0	0	8	0	1	2	2	0	0	0	1
655	225	0	225	3	0	4	0	0	3	22	11	6	3	2	1
656	41	27	14	17	11	32	7	24	0	1	0	0	0	1	0
657	430	24	406	27	1	9	3	0	6	30	17	13	0	0	1
658	46	7	39	0	0	0	5	0	1	1	1	0	0	0	1
659	800	708	92	1	0	3	33	0	1	2	1	1	0	0	1
660	198	31	167	1	0	3	3	0	1	0	0	0	0	0	0
661	355	277	78	6	0	1	23	0	0	2	2	0	0	0	1
662	55	23	32	40	0	4	16	0	0	3	1	1	1	0	1
663	178	81	97	2	7	2	1	0	1	12	3	7	2	0	1
664	1448	665	783	10	0	18	28	0	14	55	55	0	0	0	1
665	692	678	14	6	0	6	13	0	0	2	1	0	0	1	1
666	105	55	50	6	6	7	15	4	0	2	2	0	0	0	1
667	418	126	292	1	0	0	11	0	1	11	9	2	0	0	1
668	1070	962	108	44	17	32	36	110	0	7	6	1	0	0	1
669	246	221	25	3	2	3	16	1	0	3	3	0	0	0	1
670	27	7	20	1	0	0	19	0	0	2	2	0	0	0	1
671	192	147	45	0	0	0	5	0	0	2	1	1	0	0	1
672	205	195	10	3	0	10	9	0	0	1	0	1	0	0	1
673	79	0	79	8	0	0	0	0	1	1	1	0	0	0	1
674	582	486	96	1	0	1	17	0	0	15	15	0	0	0	1
675	784	237	547	0	0	2	24	0	8	91	91	0	0	0	1
676	495	463	32	9	0	2	7	0	0	1	0	0	0	1	0
677	225	126	99	2	0	30	6	0	1	3	3	0	0	0	1
678	219	152	67	8	0	13	12	0	1	3	3	0	0	0	1
679	61	48	13	0	0	0	6	0	0	2	2	0	0	0	1
680	244	173	71	0	0	2	16	0	0	1	1	0	0	0	1
681	323	224	99	9	5	9	12	1	2	1	1	0	0	0	1
682	279	202	77	2	1	25	8	1	0	3	0	1	2	0	1
683	350	295	55	26	0	2	35	0	0	4	1	1	0	2	1
684	393	240	153	7	0	3	7	0	1	3	2	1	0	0	1
685	848	196	652	5	1	9	32	0	16	32	29	2	0	1	1
686	266	6	260	6	4	0	1	2	3	4	2	2	0	0	1
687	134	82	52	1	1	7	4	0	1	1	0	0	1	0	1
688	224	25	199	3	1	2	11	0	3	1	0	0	0	1	0
689	178	72	106	3	6	0	2	2	1	3	2	0	0	1	1
690	54	45	9	7	0	11	3	0	0	1	0	0	1	0	1
691	60	21	39	0	1	3	7	0	0	1	0	0	0	1	0
692	32	14	18	35	1	0	7	1	1	0	0	0	0	0	0
693	5	2	3	19	10	17	16	5	0	1	0	0	0	1	0
694	937	913	24	4	2	1	76	2	0	1	1	0	0	0	1
695	20	12	8	304	2	14	4	0	0	1	1	0	0	0	1
696	161	52	109	33	1	1	4	0	1	0	0	0	0	0	0
697	465	416	49	11	1	1	22	0	0	3	2	1	0	0	1
698	284	228	56	1	0	1	15	0	0	3	1	2	0	0	1
699	142	0	142	15	1	0	0	0	1	4	4	0	0	0	1
700	112	6	106	4	1	2	0	0	0	3	0	3	0	0	1
701	65	38	27	0	0	0	7	0	0	1	0	1	0	0	1
702	518	322	196	9	0	26	32	0	7	3	3	0	0	0	1
703	678	315	363	11	4	11	102	7	1	48	40	7	1	0	1
704	36	0	36	29	0	5	1	0	1	0	0	0	0	0	0
705	403	232	171	2	2	1	30	0	1	3	3	0	0	0	1
706	104	5	99	17	0	5	1	0	0	7	4	2	1	0	1
707	482	62	420	1	0	5	4	0	2	0	0	0	0	0	0
708	274	102	172	11	0	24	12	0	5	7	5	2	0	0	1
709	153	122	31	0	0	1	20	0	0	2	1	0	0	1	1
710	63	15	48	0	0	0	3	0	5	2	0	1	1	0	1
711	295	0	295	0	0	0	2	0	6	4	4	0	0	0	1
712	105	49	56	12	2	10	16	1	1	1	1	0	0	0	1
713	81	10	71	193	1	6	3	0	1	0	0	0	0	0	0
714	97	4	93	6	0	0	5	0	1	1	1	0	0	0	1
715	334	135	199	0	2	6	8	2	8	8	7	1	0	0	1
716	242	207	35	1	0	30	0	0	0	1	0	0	0	1	0
717	146	113	33	3	0	0	16	0	0	3	2	1	0	0	1
718	1927	298	1629	794	1	404	43	0	7	595	595	0	0	0	1
719	107	10	97	0	0	4	5	0	0	6	6	0	0	0	1
720	326	188	138	29	7	7	15	3	1	8	5	2	1	0	1
721	168	119	49	0	0	4	12	0	0	3	0	2	0	1	1
722	295	195	100	1	0	0	18	0	0	4	3	1	0	0	1
723	125	102	23	0	0	0	7	0	0	3	3	0	0	0	1
724	221	121	100	4	4	8	21	1	0	4	3	1	0	0	1
725	283	262	21	14	6	33	20	309	0	2	0	1	1	0	1
726	227	72	155	3	0	20	14	0	1	21	21	0	0	0	1
727	157	0	157	0	0	0	0	0	1	0	0	0	0	0	0
728	465	299	166	11	0	10	8	0	1	5	4	1	0	0	1
729	33	0	33	3	0	0	0	0	0	1	0	1	0	0	1
730	917	758	159	4	0	3	30	0	1	7	6	1	0	0	1
731	329	235	94	0	0	1	34	0	1	8	3	4	1	0	1
732	181	71	110	4	0	4	6	0	0	5	1	2	2	0	1
733	506	23	483	1	5	1	15	0	3	144	143	1	0	0	1
734	299	194	105	17	0	0	12	0	0	1	0	1	0	0	0
735	57	2	55	1	3	0	3	1	0	2	0	2	0	0	1
736	287	49	238	53	3	12	2	48	1	2	0	2	0	0	1
737	522	189	333	28	2	15	9	0	3	126	126	0	0	0	1
738	72	0	72	15	0	0	1	0	3	6	4	2	0	0	1
739	118	94	24	9	0	1	5	0	0	2	1	1	0	0	1
740	246	168	78	0	0	3	15	0	0	8	7	1	0	0	1
741	136	0	136	3	0	1	0	0	0	24	20	4	0	0	1
742	239	50	189	0	0	0	10	0	1	6	3	2	1	0	1
743	710	371	339	6	1	5	36	0	8	27	24	0	3	0	1
744	1004	755	249	41	1	21	16	0	3	50	50	0	0	0	1
745	101	81	20	0	0	0	15	0	0	1	0	0	0	1	0
746	54	6	48	0	0	0	4	0	1	0	0	0	0	0	0
747	67	0	67	1	0	2	2	0	4	0	0	0	0	0	0
748	363	181	182	3	0	0	13	0	6	21	21	0	0	0	1
749	912	7	905	5	1	15	2	16	6	145	144	1	0	0	1
750	114	80	34	0	0	1	5	0	0	3	0	0	1	2	1
751	268	57	211	3	2	13	3	1	4	4	2	2	0	0	1
752	181	144	37	0	0	0	10	0	0	7	7	0	0	0	1
753	120	44	76	23	3	8	4	1	0	2	1	1	0	0	1
754	354	324	30	0	0	3	60	0	1	4	4	0	0	0	1
755	454	293	161	1	1	3	19	2	2	20	19	1	0	0	1
756	64	52	12	1	0	0	6	0	4	0	0	0	0	0	0
757	1203	394	809	2	0	14	38	0	5	15	9	4	0	2	1
758	414	183	231	4	7	44	4	9	3	8	5	0	2	1	1
759	241	93	148	35	2	842	9	0	2	28	27	1	0	0	1
760	287	87	200	1	0	1	2	0	1	0	0	0	0	0	0
761	247	199	48	12	0	0	16	0	1	0	0	0	0	0	0
762	489	232	257	0	0	0	17	0	4	18	18	0	0	0	1
763	39	0	39	0	0	0	1	0	0	2	0	1	1	0	1
764	215	3	212	6	3	0	3	1	1	5	3	2	0	0	1
765	19	1	18	61	2	0	0	3	1	0	0	0	0	0	0
766	56	13	43	5	0	38	2	0	0	1	1	0	0	0	1
767	487	375	112	30	9	33	25	42	1	10	10	0	0	0	1
768	238	130	108	1	0	5	17	0	5	9	8	1	0	0	1
769	244	194	50	0	0	4	9	0	0	2	2	0	0	0	1
770	673	296	377	34	0	2	15	0	0	37	26	9	1	1	1
771	626	189	437	4	0	1	14	0	4	7	7	0	0	0	1
772	71	7	64	3	1	1	6	0	0	1	0	1	0	0	1
773	244	0	244	9	0	2	0	0	0	3	1	1	1	0	1
774	561	477	84	0	0	1	14	0	1	1	1	0	0	0	1
775	294	72	222	43	2	20	11	0	3	32	21	11	0	0	1
776	454	90	364	4	0	3	6	0	5	27	21	5	0	1	1
777	333	131	202	28	1	50	7	1	0	27	25	2	0	0	1
778	192	0	192	13	2	8	0	1	7	4	4	0	0	0	1
779	268	239	29	32	2	3	10	0	0	1	0	0	0	1	0
780	110	0	110	2	0	0	0	0	1	12	12	0	0	0	1
781	86	34	52	0	0	1	3	0	1	2	2	0	0	0	1
782	425	0	425	1	1	1	0	0	1	1	0	1	0	0	1
783	234	178	56	0	0	0	13	0	1	1	0	0	1	0	1
784	229	1	228	1	0	3	2	0	0	2	0	1	1	0	1
785	471	294	177	0	0	15	4	0	3	2	2	0	0	0	1
786	159	9	150	4	1	3	3	5	2	2	2	0	0	0	1
787	167	113	54	0	0	19	5	0	2	0	0	0	0	0	0
788	549	516	33	11	0	3	23	0	0	1	1	0	0	0	1
789	2235	227	2008	81	6	6	33	1	0	3	2	0	0	1	0
790	146	111	35	2	4	8	9	2	0	3	0	0	0	3	0
791	1696	1494	202	8	7	10	32	3	0	27	27	0	0	0	1
792	70	52	18	11	1	2	9	0	0	2	0	1	1	0	1
793	292	234	58	3	0	0	12	0	0	2	0	0	0	2	0
794	322	217	105	36	0	16	11	0	1	11	11	0	0	0	1
795	53	0	53	12	0	9	6	0	1	2	2	0	0	0	1
796	1418	519	899	311	4	458	18	3	6	13	9	4	0	0	1
797	654	147	507	11	3	11	32	0	9	93	91	0	1	1	1
798	144	27	117	0	0	1	4	0	1	2	2	0	0	0	1
799	463	147	316	4	0	6	12	0	6	10	7	3	0	0	1
800	2424	2355	69	4	1	0	10	1	1	5	5	0	0	0	1
801	62	21	41	3	0	0	3	0	0	1	1	0	0	0	1
802	4024	196	3828	1	0	39	12	0	8	5	4	0	0	1	1
803	121	1	120	1	0	1	1	0	1	1	0	1	0	0	1
804	53	34	19	2	0	0	5	0	0	1	0	0	1	0	1
805	425	324	101	0	3	0	17	1	0	11	10	0	1	0	1
806	27	6	21	0	0	1	10	0	0	1	1	0	0	0	1
807	28	0	28	1	0	0	0	0	0	3	0	1	0	2	0
808	657	227	430	13	0	33	6	0	8	20	9	7	4	0	1
809	467	374	93	15	5	5	14	2	0	16	14	1	0	1	1
810	13	0	13	14	0	2	0	0	0	1	0	0	0	1	0
811	432	217	215	0	0	0	8	0	1	0	0	0	0	0	0
812	119	104	15	4	0	0	11	0	0	1	0	0	0	1	0
813	647	582	65	0	0	27	57	0	0	14	14	0	0	0	1
814	1091	665	426	14	0	2	95	0	2	82	80	2	0	0	1
815	20	1	19	0	0	0	2	0	0	1	0	0	1	0	1
816	242	31	211	0	0	18	4	0	2	4	0	1	3	0	1
817	99	83	16	2	0	20	0	0	0	1	0	0	0	1	0
818	240	135	105	2	2	7	13	1	2	3	1	2	0	0	1
819	1518	1364	154	35	4	7	88	2	0	16	16	0	0	0	1
820	180	167	13	4	0	32	10	0	0	3	3	0	0	0	1
821	234	2	232	1	0	3	7	0	0	6	3	1	0	2	1
822	69	0	69	1	0	0	2	0	1	1	1	0	0	0	1
823	85	15	70	1	0	0	5	0	1	2	0	0	0	2	0
824	283	256	27	0	0	0	16	0	1	0	0	0	0	0	0
825	952	587	365	43	1	5	30	0	4	27	26	1	0	0	1
826	212	157	55	4	0	3	8	0	0	4	2	1	1	0	1
827	29	0	29	0	0	0	3	0	0	1	0	0	0	1	0
828	218	59	159	2	1	2	19	1	1	2	0	1	0	1	1
829	96	63	33	20	21	5	14	87	0	2	2	0	0	0	1
830	34	21	13	3	0	0	8	0	0	1	0	0	1	0	0
831	318	254	64	0	0	4	19	0	1	1	0	1	0	0	1
832	82	17	65	0	0	0	5	0	1	0	0	0	0	0	0
833	276	217	59	0	0	2	18	0	1	5	5	0	0	0	1
834	408	293	115	0	0	0	20	0	1	4	4	0	0	0	1
835	429	390	39	33	0	21	34	0	0	3	1	0	2	0	1
836	80	0	80	1	2	1	1	0	1	0	0	0	0	0	0
837	798	720	78	0	0	0	21	0	1	10	7	3	0	0	1
838	412	355	57	0	0	1	17	0	1	2	2	0	0	0	1
839	271	255	16	0	0	0	17	0	0	1	1	0	0	0	1
840	145	38	107	2	0	3	9	0	4	5	5	0	0	0	1
841	235	21	214	10	0	12	0	0	3	1	1	0	0	0	1
842	152	0	152	11	0	1	1	0	0	5	2	2	0	1	1
843	600	517	83	2	0	0	35	0	0	5	3	1	1	0	1
844	176	93	83	8	1	13	12	0	3	0	0	0	0	0	0
845	114	64	50	1	0	0	5	0	1	5	5	0	0	0	1
846	1048	8	1040	1	0	0	10	0	2	209	208	1	0	0	1
847	615	249	366	1	0	2	59	0	7	20	20	0	0	0	1
848	198	42	156	2	2	4	2	16	2	1	0	1	0	0	1
849	14	0	14	0	0	0	0	0	0	1	0	0	0	1	0
850	61	45	16	13	0	0	9	0	0	1	1	0	0	0	1
851	521	250	271	0	0	0	15	0	2	30	28	2	0	0	1
852	190	2	188	2	0	3	10	0	1	10	10	0	0	0	1
853	190	102	88	0	0	0	9	0	0	5	2	3	0	0	1
854	545	78	467	1	0	7	0	0	0	29	29	0	0	0	1
855	328	14	314	0	0	0	9	0	1	0	0	0	0	0	0
856	687	400	287	3	1	27	13	0	5	12	8	2	0	2	1
857	31	4	27	3	2	2	3	1	0	2	1	1	0	0	1
858	218	116	102	7	0	2	3	0	0	6	3	1	1	1	1
859	715	205	510	0	2	4	39	0	2	174	171	2	1	0	1
860	102	64	38	0	0	5	12	0	1	3	3	0	0	0	1
861	305	71	234	0	0	0	3	0	1	21	21	0	0	0	1
862	16	0	16	4	0	0	1	0	0	1	0	1	0	0	1
863	214	0	214	0	0	0	0	0	0	2	0	2	0	0	1
864	481	387	94	17	0	3	30	0	1	2	2	0	0	0	1
865	194	105	89	1	0	6	11	0	2	0	0	0	0	0	0
866	280	110	170	2	0	6	28	0	4	21	21	0	0	0	1
867	123	51	72	1	0	2	7	0	2	9	9	0	0	0	1
868	267	57	210	16	5	10	5	10	1	40	32	5	1	2	1
869	126	100	26	15	7	14	26	1	0	1	0	0	0	1	0
870	400	378	22	0	0	0	14	0	0	1	0	0	1	0	1
871	230	0	230	6	2	0	0	0	1	0	0	0	0	0	0
872	346	254	92	0	0	0	5	0	1	2	2	0	0	0	1
